lag1_log,lag2_log,lag3_log,lag4_log,wow_pct_lag1,wow_pct_lag2,roll4_mean_log,roll4_std_log,month_sin,month_cos,week_sin,week_cos,is_onset_zone,is_peak_zone,flu_search_index_lag1,target,date,season,weekly_admissions,roll4
7.81923445385907,7.488852955733459,7.214504414151143,7.090076835776092,39.17179630665921,31.590574374079527,7.443517388038159,6.357508547928722,-0.5000000000000004,0.8660254037844384,0.961825643172819,0.273662990072083,1,0,13.333333333333334,8.184792654165078,2025-11-22,2025-26,3585.0,1707.75
8.184792654165078,7.81923445385907,7.488852955733459,7.214504414151143,44.14957780458384,39.17179630665921,7.742944409419251,6.880789721617986,-0.5000000000000004,0.8660254037844384,0.9957341762950345,0.09226835946330202,1,0,13.333333333333334,8.560827228436299,2025-11-29,2025-26,5222.0,2304.25
8.560827228436299,8.184792654165078,7.81923445385907,7.488852955733459,45.66248256624825,44.14957780458384,8.092927453844355,7.311802898353299,-2.4492935982947064e-16,1.0,0.9957341762950346,-0.09226835946330189,1,0,13.333333333333334,8.916371914881694,2025-12-06,2025-26,7452.0,3270.25
8.916371914881694,8.560827228436299,8.184792654165078,7.81923445385907,42.70394484871696,45.66248256624825,8.452654670278667,7.67793533090051,-2.4492935982947064e-16,1.0,0.961825643172819,-0.2736629900720829,1,1,35.0,9.320270431348378,2025-12-13,2025-26,11161.0,4686.5
9.320270431348378,8.916371914881694,8.560827228436299,8.184792654165078,49.77187332259796,42.70394484871696,8.832879460277615,8.095631413409532,-2.4492935982947064e-16,1.0,0.8951632913550626,-0.4457383557765378,0,1,35.0,9.957360018000617,2025-12-20,2025-26,21106.0,6855.0
9.957360018000617,9.320270431348378,8.916371914881694,8.560827228436299,89.1049189140758,49.77187332259796,9.326900437887609,8.856891418537916,-2.4492935982947064e-16,1.0,0.7980172272802396,-0.6026346363792563,0,1,35.0,10.535636604034492,2025-12-27,2025-26,37632.0,11235.25
10.535636604034492,9.957360018000617,9.320270431348378,8.916371914881694,78.3000094759784,89.1049189140758,9.869866134033279,9.50977467306382,0.49999999999999994,0.8660254037844387,0.6736956436465571,-0.7390089172206593,0,1,35.0,10.660759105986097,2026-01-03,2025-26,42648.0,19337.75
10.660759105986097,10.535636604034492,9.957360018000617,9.320270431348378,13.32908163265305,78.3000094759784,10.244867370115543,9.587956099384646,0.49999999999999994,0.8660254037844387,0.5264321628773561,-0.850217135729614,0,1,31.666666666666668,10.307918793053995,2026-01-10,2025-26,29968.0,28136.75
10.307918793053995,10.660759105986097,10.535636604034492,9.957360018000617,-29.731757643969235,13.32908163265305,10.3993873381155,9.148600123565911,0.49999999999999994,0.8660254037844387,0.3612416661871533,-0.9324722294043557,0,1,31.666666666666668,9.892578262028092,2026-01-17,2025-26,19782.0,32838.5
9.892578262028092,10.307918793053995,10.660759105986097,10.535636604034492,-33.989588894821146,-29.731757643969235,10.389256872584147,9.20621910240455,0.49999999999999994,0.8660254037844387,0.18374951781657037,-0.9829730996839018,0,0,31.666666666666668,9.73032393352694,2026-01-24,2025-26,16819.0,32507.5
9.73032393352694,9.892578262028092,10.307918793053995,10.660759105986097,-14.978263067435037,-33.989588894821146,10.214834270376604,9.36545461894779,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,31.666666666666668,9.664722620318962,2026-01-31,2025-26,15751.0,27304.25
9.664722620318962,9.73032393352694,9.892578262028092,10.307918793053995,-6.349961353231459,-14.978263067435037,9.93212359907246,8.777678718805374,0.8660254037844386,0.5000000000000001,-0.18374951781657012,-0.9829730996839018,0,0,31.666666666666668,9.68781601606062,2026-02-07,2025-26,16119.0,20580.0
9.68781601606062,9.664722620318962,9.73032393352694,9.892578262028092,2.33635959621612,-6.349961353231459,9.747929633011388,7.512930152393896,0.8660254037844386,0.5000000000000001,-0.3612416661871527,-0.9324722294043559,0,0,22.0,9.707959168254892,2026-02-14,2025-26,16447.0,17117.75
9.707959168254892,9.68781601606062,9.664722620318962,9.73032393352694,2.034865686456966,2.33635959621612,9.697999717710333,6.1249232657170225,0.8660254037844386,0.5000000000000001,-0.5264321628773558,-0.8502171357296141,0,0,22.0,9.598116617213263,2026-02-21,2025-26,14736.0,16284.0
9.598116617213263,9.707959168254892,9.68781601606062,9.664722620318962,-10.40311302973187,2.034865686456966,9.6654999971082,6.610022265236469,0.8660254037844386,0.5000000000000001,-0.6736956436465572,-0.7390089172206591,0,0,22.0,9.321165927065067,2026-02-28,2025-26,11171.0,15763.25
9.321165927065067,9.598116617213263,9.707959168254892,9.68781601606062,-24.19245385450597,-10.40311302973187,9.590094432398297,7.789791420381135,1.0,6.123233995736766e-17,-0.7980172272802389,-0.6026346363792572,0,0,22.0,9.170663554823284,2026-03-07,2025-26,9610.0,14618.25
9.170663554823284,9.321165927065067,9.598116617213263,9.707959168254892,-13.97368185480261,-24.19245385450597,9.472089062401459,8.054887462980238,1.0,6.123233995736766e-17,-0.895163291355062,-0.44573835577653886,0,0,14.666666666666666,8.962519832949532,2026-03-14,2025-26,7804.0,12991.0
8.962519832949532,9.170663554823284,9.321165927065067,9.598116617213263,-18.792924037460978,-13.97368185480261,9.290190753463916,7.988186648582317,1.0,6.123233995736766e-17,-0.961825643172819,-0.2736629900720831,0,0,14.666666666666666,8.7157161275482,2026-03-21,2025-26,6097.0,10830.25
8.7157161275482,8.962519832949532,9.170663554823284,9.321165927065067,-21.873398257303943,-18.792924037460978,9.067797065190641,7.69628436101897,1.0,6.123233995736766e-17,-0.9957341762950346,-0.09226835946330192,0,0,14.666666666666666,8.105911197986508,2026-03-28,2025-26,3313.0,8670.5
8.105911197986508,8.7157161275482,8.962519832949532,9.170663554823284,-45.66180088568148,-21.873398257303943,8.810907036099737,7.893363735066924,0.8660254037844387,-0.49999999999999983,-0.9957341762950345,0.09226835946330243,0,0,14.666666666666666,7.97349996402463,2026-04-04,2025-26,2902.0,6706.0
7.97349996402463,8.105911197986508,8.7157161275482,8.962519832949532,-12.405674615152428,-45.66180088568148,8.523175263093785,7.754768170759532,0.8660254037844387,-0.49999999999999983,-0.961825643172819,0.2736629900720828,0,0,9.666666666666666,7.716015266642587,2026-04-11,2025-26,2243.0,5029.0
7.716015266642587,7.97349996402463,8.105911197986508,8.7157161275482,-22.70847691247415,-12.405674615152428,8.199670276953436,7.437240939610243,0.8660254037844387,-0.49999999999999983,-0.8951632913550626,0.4457383557765377,0,0,9.666666666666666,7.575071699507561,2026-04-18,2025-26,1948.0,3638.75
7.575071699507561,7.716015266642587,7.97349996402463,8.105911197986508,-13.152028533214445,-22.70847691247415,7.8642278004891235,6.4308620550234705,0.8660254037844387,-0.49999999999999983,-0.7980172272802397,0.6026346363792562,0,0,9.666666666666666,7.5411524551363085,2026-04-25,2025-26,1883.0,2601.5
7.5411524551363085,7.575071699507561,7.716015266642587,7.97349996402463,-3.3367556468172466,-13.152028533214445,7.716460800176355,6.145895596127828,0.49999999999999994,-0.8660254037844387,-0.6736956436465578,0.7390089172206585,0,0,9.666666666666666,7.409136443920128,2026-05-02,2025-26,1650.0,2244.0
7.409136443920128,7.5411524551363085,7.575071699507561,7.716015266642587,-12.373871481678178,-3.3367556468172466,7.566311014772463,5.5020660763369635,0.49999999999999994,-0.8660254037844387,-0.5264321628773562,0.8502171357296139,0,0,8.333333333333334,7.297091005160418,2026-05-09,2025-26,1475.0,1931.0
7.297091005160418,7.409136443920128,7.5411524551363085,7.575071699507561,-10.606060606060607,-12.373871481678178,7.461640392208575,5.387190034757068,0.49999999999999994,-0.8660254037844387,-0.36124166618715303,0.9324722294043558,0,0,8.333333333333334,7.1785454837637,2026-05-16,2025-26,1310.0,1739.0
7.1785454837637,7.297091005160418,7.409136443920128,7.5411524551363085,-11.186440677966104,-10.606060606060607,7.365496531655673,5.506872211207432,0.49999999999999994,-0.8660254037844387,-0.18374951781657006,0.9829730996839018,0,0,8.333333333333334,7.132497551660044,2026-05-23,2025-26,1251.0,1579.5
7.132497551660044,7.1785454837637,7.297091005160418,7.409136443920128,-4.503816793893134,-11.186440677966104,7.260171166000486,5.195299775464922,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0,0,8.333333333333334,6.96979066990159,2026-05-30,2025-26,1063.0,1421.5
